year,n_hsplus,n_realfuelpr,n_unionmem,n_popdensity,n_pctmanuf,n_ptax,n_inctax,n_capgntax,n_salestax,n_corptax,n_wctaxfixed,n_uitax,stfip_nbr
2003,79.900002,8.3999996,14.4,20.4,.039999999,.0078889998,0,0,6.5,0,2.3765161,1158.3,32
2003,93.099998,11.5,9.3999996,143.60001,.14,.018064,0,0,0,8.5,2.4984887,348,33
2003,80.900002,15.1,19.6,1164.8,.11,.020307001,6.3699999,6.3699999,6,9,1.9911299,1290.6,34
2003,79.599998,12.7,7.9000001,15.5,.090000004,.0072880001,7.3600001,7.3600001,5,7.5999999,1.9696327,882.90002,35
2003,81.300003,12.6,24.700001,407.29999,.090000004,.017635001,9.4499998,9.4499998,4,7.5,2.5718627,739.5,36
2003,79.699997,14.7,3.0999999,172.89999,.20999999,.0088010002,8.5,8.5,4.5,6.9000001,1.8692611,903.45001,37
2003,88.599998,15.3,7.5,9.1999998,.090000004,.017356999,5.4099998,3.8299999,5,10.5,1.1843803,1030.33,38
2003,84,12.1,16.700001,279.20001,.20999999,.012687,7.5,7.5,5,8.5,2.6574643,630,39
2003,82.699997,11.5,6.9000001,51,.14,.0078090001,7.0900002,7.0900002,4.5,6,2.4926324,682,40
2003,85.800003,12.7,16,37.099998,.2,.010826,9.1000004,9.1000004,0,6.5999999,1.7615303,1404,41
2003,81.800003,12.5,15.1,275.89999,.17,.017229,2.8,2.8,6,9.9899998,2.292207,907.13599,42
2003,78.099998,15.2,17.1,1029.5,.11,.014245,9.2799997,4.8200002,7,9,2.6176417,1270.75,44
2003,78.5,11.7,4.1999998,137.7,.23,.0068709999,7.0900002,4.0300002,5,5,1.6833882,402.5,45
2003,84.599998,11.9,5.5,10.1,.1,.016728999,0,0,4,0,1.6191664,490,46
2003,77.699997,11.2,7.5999999,141.7,.19,.0080789998,0,0,7,6.5,2.0858424,700,47
2003,74.699997,10.4,5.6999998,84.400002,.11,.018200001,0,0,6.25,0,2.6508238,654.75,48
2003,86.199997,10.8,5.3000002,29,.12,.007098,6.1399999,6.8499999,4.75,5,1.4865559,1944.45,49
2003,86,11.9,9.8000002,66.900002,.15000001,.019857001,8.5,5.1999998,5.5,9.75,2.2791643,452,50
2003,81.900002,15.6,6.5,186.5,.12,.008312,5.8299999,5.8299999,4.5,6,1.3611009,496,51
2003,85.099998,12.2,19.9,92.099998,.1,.010824,0,0,6.5,0,1.6674087,1584.9,53
2003,78.800003,12,13.1,75.199997,.12,.0063,6.5,6.5,6,9,2.0993514,600,54
2003,86.900002,10.1,16,100.8,.23,.019392001,6.75,2.7,6,7.9000001,1.8718005,1023.75,55
2003,88.099998,9.3000002,8,5.1999998,.059999999,.0063829999,0,0,4,0,1.8366528,1048.05,56
2004,76.5,11.4,9.8000002,89.199997,.20999999,.0040870002,3.25,4.27,4,6.5,2.44013,520,1
2004,82.199997,12.3,6.3000002,50.5,.090000004,.007987,5.1900001,5.1900001,5.5999999,6.9679999,1.4478459,378,4
2004,75.599998,15.8,4.9000001,52.799999,.2,.0066880002,7.4299998,12.62,5.125,6.5,1.4505132,638,5
2004,77.599998,15.6,16.700001,229.8,.11,.0065299999,9.8599997,9.8599997,7.25,8.8400002,4.2097893,434,6
2004,84.900002,12.9,8.5,44.400002,.079999998,.0062139998,4.77,4.77,2.9000001,4.6300001,2.036705,540,8
2004,89.099998,16.4,15.3,722.20001,.15000001,.015329,5,5,6,7.5,2.6420755,1020,9
2004,84.599998,17.299999,12.4,424.89999,.13,.0055399998,6.1300001,6.1300001,0,8.6999998,2.7334228,697,10
2004,83,15.7,6,322.39999,.059999999,.009815,0,0,6,5.5,3.2245672,378,12
2004,83,12.8,6.5,154,.15000001,.0079800002,5.8299999,5.8299999,4,6,1.9257091,596.70001,13
2004,87.800003,12.2,6,16.9,.23,.010429,7.8899999,7.8899999,6,7.5999999,1.9204887,1490.4,16
2004,82.800003,12.1,16.799999,228.7,.15000001,.01627,3,3,6.25,7.3000002,2.2904346,842.79999,17
2004,86.400002,12.8,11.5,173.60001,.30000001,.010463,3.4000001,3.4000001,6,8.5,1.1922784,385,18
2004,86.199997,10.5,10.6,52.900002,.22,.013593,6.0599999,7.9000001,5,12,1.616392,1576,19
2004,88,12.9,8.5,33.400002,.15000001,.013218,6.5100002,6.5100002,5.3000002,4,1.5655341,592,20
2004,77.5,11.4,9.6999998,104.3,.2,.007435,6.1799998,6.1799998,6,8.25,2.7485418,740,21
2004,75.199997,10.4,7.6999998,103.5,.23,.0043509998,3.9200001,5.1500001,4,8,2.7878635,434,22
2004,83.599998,16.799999,11.3,42.599998,.13,.012716,8.75,8.75,5,8.9300003,2.5309622,648,23
2004,86.5,14.3,10.9,569,.059999999,.010037,4.8299999,4.8299999,5,7,1.6995715,731,24
2004,86.599998,13.1,13.5,817.29999,.11,.0095859999,5.3000002,5.3000002,5,9.5,1.6131996,1534.4,25
2004,85.800003,12.5,21.700001,177.89999,.23,.013093,3.95,3.95,6,0,1.9958633,927,26
2004,89.099998,12.5,17.6,64,.17,.0091909999,8.0900002,8.0900002,6.5,9.8000002,2.3103042,2393.6001,27
2004,77.5,13.1,4.9000001,61.799999,.17,.007495,4.8299999,4.8299999,7,5,1.8996239,378,28
2004,84.099998,12.9,12.4,83.599998,.17,.0095349997,5.7399998,5.7399998,4.2249999,6.25,2.2091138,624,29
2004,90.199997,12.8,12.2,6.4000001,.07,.012236,7.6599998,9.9499998,0,6.75,2.794276,1319.5,30
2004,88.5,14.3,8.5,22.700001,.11,.018044,7.2199998,7.2199998,5.5,7.8099999,1.7411734,378,31
2004,80.599998,9.5,12.5,21.200001,.050000001,.0070210001,0,0,6.5,0,2.2614365,1188,32
2004,91.800003,12.6,9.8999996,144.89999,.14,.017717,0,0,0,8.5,2.5874138,176,33
2004,82.300003,16.1,19.799999,1170.9,.1,.018843001,6.3699999,6.3699999,6,9,2.0251307,1312.2,34
2004,80.800003,14.5,6.8000002,15.7,.11,.0072169998,6.5599999,6.5599999,5,7.5999999,2.1134825,907.20001,35
2004,82.400002,14,25.299999,408.39999,.090000004,.017333999,9.4499998,9.4499998,4,7.5,2.5300157,756.5,36
2004,79.199997,16.200001,2.8,175.3,.2,.0086559998,8.5,8.5,4.5,6.9000001,1.9084928,923.40002,37
2004,88.400002,16.1,7.8000002,9.1999998,.090000004,.017239001,5.4099998,3.8299999,5,10.5,1.1373022,1866.65,38
2004,84.900002,13.2,15.2,279.60001,.22,.013076,7.5,7.5,6,8.5,2.8405457,675,39
2004,82.300003,12.7,6.1999998,51.299999,.13,.0082900003,7.0900002,7.0900002,4.5,6,2.5580184,786.5,40
2004,86.300003,13.6,15.5,37.400002,.27000001,.010792,9.1000004,9.1000004,0,6.5999999,1.7589148,1458,41
2004,82.300003,13.5,15.1,276.60001,.16,.017068001,3.0699999,3.0699999,6,9.9899998,2.3575931,1078.272,42
2004,78.199997,16.5,16.4,1033.5,.12,.012509,9.2799997,4.8200002,7,9,2.5444093,1370.6,44
2004,81.199997,12.7,3.0999999,139.39999,.2,.0071439999,7.0900002,4.0300002,5,5,1.7513899,427,45
2004,83.400002,13.2,6.0999999,10.2,.11,.016511001,0,0,4,0,1.734246,490,46
2004,79.599998,12.5,6.6999998,143,.2,.0081930002,0,0,7,6.5,2.1695366,700,47
2004,75.699997,11.8,5.0999999,85.800003,.14,.018608,0,0,6.25,0,2.5958993,743.40002,48
2004,87.699997,11.8,5.8000002,29.5,.12,.007096,6.1399999,6.8499999,4.75,5,1.4760941,2111.1001,49
2004,87.900002,13,10,67.199997,.15000001,.018797999,8.5,5.1999998,6,9.75,2.4203985,472,50
2004,82.5,16.5,5.3000002,189,.11,.0080390004,5.8299999,5.8299999,4.5,6,1.379409,496,51
2004,85.599998,13.4,19.6,93.300003,.1,.010613,0,0,6.5,0,1.8112583,1630.8,53
2004,81,13.1,14.3,75.300003,.12,.0060259998,6.5,6.5,6,9,2.1281214,600,54
2004,87.099998,11.1,16.1,101.3,.23,.018801,6.75,2.7,6,7.9000001,1.8848778,1023.75,55
2004,89,10.6,8.1999998,5.1999998,.07,.0062290002,0,0,4,0,1.9569633,1208.4,56
2005,78.300003,14,10.2,89.800003,.20999999,.0041419999,3.25,4.27,4,6.5,2.5159779,544,1
2005,83,14.4,6.0999999,52.299999,.079999998,.0067420001,5.1900001,5.1900001,5.5999999,6.9679999,1.5106167,378,4
2005,78.099998,17.799999,4.8000002,53.400002,.2,.0063959998,7.21,12.26,5.5625,6.5,1.4557441,680,5
2005,78.900002,17.4,16.700001,231.7,.12,.0061530001,9.8599997,9.8599997,7.25,8.8400002,3.6997769,238,6
2005,86.5,15.1,8.3000002,45,.079999998,.006273,4.77,4.77,2.9000001,4.6300001,2.0550132,540,8
2005,88.599998,19.5,16,724.5,.14,.01453,5,5,6,7.5,2.5557659,1020,9
2005,85,20,11.9,431.79999,.13,.0050079999,6.1300001,6.1300001,0,8.6999998,2.8563488,680,10
2005,83.699997,17.9,5.4000001,329.89999,.059999999,.0087120002,0,0,6,5.5,2.9944079,378,12
2005,82.599998,15.2,5.0999999,156.7,.14,.0080220001,5.8299999,5.8299999,4,6,1.8943238,550.79999,13
2005,87.599998,14.2,5.4000001,17.299999,.25,.0099489996,7.8899999,7.8899999,5.5,7.5999999,1.9309504,672,16
2005,83.900002,13.7,16.9,229.60001,.14,.015938999,3,3,6.25,7.3000002,2.3008962,1029,17
2005,85.800003,14.7,12.5,174.89999,.28999999,.010934,3.4000001,3.4000001,6,8.5,1.1922784,392,18
2005,87.599998,12.6,11.6,53.099998,.22,.01362,6.0599999,7.9000001,5,12,1.5745448,1632,19
2005,88.199997,14.9,7.0999999,33.5,.16,.013594,6.5100002,6.5100002,5.3000002,4,1.5733805,592,20
2005,78.5,13.5,9.8000002,105,.2,.0075940001,6.1799998,6.1799998,6,7.6125002,2.8270054,760,21
2005,77.300003,13,6.5,103.8,.30000001,.0043509998,3.9200001,5.1500001,4,8,2.7172463,434,22
2005,86.199997,19.4,11.9,42.799999,.13,.012443,8.75,8.75,5,8.9300003,2.5649631,648,23
2005,86.800003,16.799999,13.4,573,.059999999,.0088520003,4.8299999,4.8299999,5,7,1.6917251,705.5,24
2005,87.199997,15,13.9,816.20001,.11,.0093080001,5.3000002,5.3000002,5,9.5,1.6131996,1534.4,25
2005,86.5,14.5,20.6,178.2,.22,.013416,3.9000001,3.9000001,6,0,1.9200153,927,26
2005,89.900002,14.4,15.8,64.5,.17,.0088550001,8.0900002,8.0900002,6.5,9.8000002,2.2972271,2530,27
2005,77.699997,15.1,7.1999998,62.299999,.18000001,.0075420002,4.8299999,4.8299999,7,5,1.9257783,378,28
2005,84.5,15.3,11.5,84.199997,.17,.0094689997,5.7399998,5.7399998,4.2249999,6.25,2.1646512,858,29
2005,90.099998,14.9,11,6.4000001,.07,.01152,7.1100001,6.1100001,0,6.75,2.8675084,1337.7,30
2005,89,16.4,8.3999996,22.9,.12,.017602,7.2199998,7.2199998,5.5,7.8099999,1.780405,378,31
2005,82.199997,11.1,13.9,22,.050000001,.0059799999,0,0,6.5,0,2.2038968,1236.6,32
2005,90.800003,14.7,10.4,146.10001,.13,.016912,0,0,0,8.5,2.4723341,432,33
2005,84.199997,18.5,20.5,1175.3,.090000004,.017425001,6.3699999,6.3699999,6,9,2.0617471,1344.6,34
2005,81.099998,16.1,8.1999998,15.9,.1,.0070179999,5.5500002,5.5500002,5,7.5999999,2.0742507,928.79999,35
2005,83.199997,16.6,26.200001,407.79999,.079999998,.016689001,9.46,9.46,4,7.5,2.5770936,756.5,36
2005,80.599998,18,3,178.3,.2,.0086780004,8.5,8.5,4.5,6.9000001,1.8692611,1142.28,37
2005,88.199997,18.9,7.5,9.1999998,.11,.017168,5.4099998,3.8299999,5,10.5,1.147764,1957.46,38
2005,85.599998,15.4,16,280,.20999999,.013396,7.1799998,7.1799998,5.75,8.5,2.6862342,720,39
2005,83.300003,14.8,5.4000001,51.700001,.13,.0080220001,6.7399998,.12,4.5,6,2.5292487,1145.4,40
2005,87,15.3,14.7,37.900002,.25999999,.010193,9.1000004,9.1000004,0,6.5999999,1.7379912,1458,41
2005,84.199997,15.7,13.9,277.29999,.15000001,.016347,3.0699999,3.0699999,6,9.9899998,2.3523622,836.79999,42
2005,80.300003,19,16,1029.9,.11,.01134,9.2799997,4.8200002,7,9,2.4580996,1566.4,44
2005,81.199997,14.8,2.3,141.3,.19,.0071049999,7.0900002,4.0300002,5,5,1.8612386,427,45
2005,85.900002,15.2,6,10.2,.12,.015454,0,0,4,0,1.6767062,490,46
2005,80.199997,14.6,5.4000001,144.7,.19,.0082350001,0,0,7,6.5,2.1329203,700,47
2005,77.199997,14.7,5.4000001,87.300003,.14,.019154999,0,0,6.25,0,2.5331285,721.79999,48
2005,89,13.7,4.9000001,30.1,.13,.0069189998,6.1399999,6.8499999,4.75,5,1.5885583,2180.8,49
2005,88.900002,15,11,67.400002,.14,.016687,8.5,5.1999998,6,9.75,2.4857845,472,50
2005,83.900002,18.9,4.9000001,191.10001,.11,.007522,5.8299999,5.8299999,4.75,6,1.3663317,529.59998,51
2005,87.300003,14.9,19.299999,94.5,.12,.009877,0,0,6.5,0,1.803412,1647,53
2005,81,15.1,14.4,75.5,.12,.0058670002,6.5,6.5,6,9,2.0130417,600,54
2005,87.699997,13.2,16.200001,101.9,.23,.018226,6.75,2.7,6,7.9000001,1.8613387,1029,55
2005,89.599998,12.9,8.1000004,5.1999998,.07,.0059389998,0,0,4,0,1.9491169,1441.5601,56
2006,80.099998,16.1,8.8000002,90.599998,.20999999,.004042,3.27,4.29,4,6.5,2.591826,544,1
2006,83.800003,15.3,7.5999999,53.700001,.079999998,.0058550001,4.8899999,4.8899999,5.5999999,6.9679999,1.5733874,378,4
2006,80.5,19,5.0999999,54,.19,.006207,7.21,12.26,6,6.5,1.4609751,680,5
2006,80.099998,18.700001,15.7,233,.12,.0061249998,9.8599997,9.8599997,7.25,8.8400002,3.1897647,434,6
2006,88,16.4,7.6999998,45.700001,.079999998,.006203,4.7199998,4.7199998,2.9000001,4.6300001,2.0733213,540,8
2006,88,22.200001,15.6,725.20001,.15000001,.014232,5,5,6,7.5,2.4694562,900,9
2006,85.5,23.200001,10.3,437.29999,.12,.0050289999,6.0700002,6.0700002,0,8.6999998,2.9792747,680,10
2006,84.5,20,5.1999998,333.89999,.059999999,.008262,0,0,6,5.5,2.7642484,378,12
2006,82.199997,15.9,4.4000001,160.3,.13,.0079570003,5.77,5.77,4,6,1.8629384,550.79999,13
2006,87.300003,15.1,6,17.700001,.18000001,.008928,7.8600001,7.8600001,5,7.5999999,1.9414122,1576.8,16
2006,85,14.6,16.4,230.5,.14,.015621,3,3,6.25,7.3000002,2.311358,1078,17
2006,85.199997,15.4,12,175.89999,.28,.010729,3.4000001,3.4000001,6,8.5,1.1922784,392,18
2006,88.900002,13.5,11.3,53.299999,.23,.01341,6.0500002,7.8899999,5,12,1.5326977,1760,19
2006,88.5,15.7,8,33.700001,.17,.013663,6.46,6.46,5.3000002,4,1.5812268,592,20
2006,79.599998,14.5,9.8000002,106,.2,.0076819998,6.1199999,6.1199999,6,7,2.9054687,760,21
2006,79.400002,13.4,6.4000001,103.6,.27000001,.004193,3.9400001,5.1700001,4,8,2.6466293,434,22
2006,88.699997,22.5,11.9,42.900002,.13,.011319,8.6700001,8.6700001,5,8.9300003,2.598964,648,23
2006,87.099998,19.299999,13.1,576.5,.059999999,.0080530001,4.8000002,4.8000002,5,7,1.6838788,765,24
2006,87.900002,16.799999,14.5,823.40002,.11,.0093830004,5.3000002,5.3000002,5,9.5,1.6131996,631.40002,25
2006,87.199997,16.1,19.6,177.60001,.20999999,.013862,3.9000001,3.9000001,6,0,1.8441674,927,26
2006,90.699997,15.6,16,64.900002,.16,.0090880003,8.0100002,8.0100002,6.5,9.8000002,2.2841499,3360,27
2006,77.900002,16.1,5.5999999,62.5,.19,.0073469998,4.8099999,4.8099999,7,5,1.9519328,378,28
2006,84.800003,16.4,10.9,84.900002,.16,.0095830001,5.6900001,5.6900001,4.2249999,6.25,2.1201885,924,29
2006,90.099998,15.9,12.2,6.5999999,.07,.010572,7.04,6.04,0,6.75,2.9407411,1375.92,30
2006,89.5,17.5,7.9000001,22.9,.12,.01805,5.4299998,7.7399998,5.5,7.8099999,1.8196367,540.79999,31
2006,83.900002,11.7,14.8,22.5,.050000001,.00569,0,0,6.5,0,2.1463568,1296,32
2006,89.900002,15.4,10.1,146.5,.13,.016536999,0,0,0,8.5,2.3572545,432,33
2006,86.099998,21.200001,20.1,1177.5,.090000004,.016984001,6.3699999,6.3699999,6,9,2.0983632,1393.2,34
2006,81.5,18.200001,7.8000002,16.200001,.079999998,.006699,5.1300001,5.1300001,5,7.5999999,2.0350189,966.59998,35
2006,84.099998,17.799999,24.4,409.60001,.079999998,.016350999,8.46,8.46,4,7.5,2.6241717,756.5,36
2006,82,19.4,3.3,181.89999,.20999999,.0086399997,8.4099998,8.4099998,4.5,6.9000001,1.8300295,1183.3199,37
2006,88.099998,20.4,6.8000002,9.1999998,.11,.01674,5.3499999,3.78,5,7,1.1582258,2048.27,38
2006,86.199997,16.6,14.2,280.5,.20999999,.013615,6.8699999,6.8699999,5.5,8.5,2.5319228,720,39
2006,84.300003,15.9,6.4000001,52.299999,.14,.0079030003,6,.12,4.5,6,2.5004787,1120.5,40
2006,87.599998,16.4,13.8,38.400002,.28999999,.0091359997,9.0100002,9.0100002,0,6.5999999,1.7170677,1512,41
2006,86.199997,17,13.6,278.5,.15000001,.015771,3.0699999,3.0699999,6,9.9899998,2.3471313,836.79999,42
2006,82.400002,21.700001,15.3,1027.2,.12,.011138,9.1899996,4.73,7,9,2.3717897,1566.4,44
2006,81.300003,15.5,3.3,144,.19,.0070989998,7.0599999,3.99,5,5,1.9710873,427,45
2006,88.300003,16.299999,5.9000001,10.4,.12,.014657,0,0,4,0,1.6191664,490,46
2006,80.900002,15.8,6,146.8,.18000001,.0081900004,0,0,7,6.5,2.0963039,700,47
2006,78.599998,16.200001,4.9000001,89.199997,.15000001,.019187,0,0,6.25,0,2.4703579,721.79999,48
2006,90.199997,15.3,5.4000001,31,.13,.0066280002,6.0599999,6.77,4.75,5,1.7010226,2256,49
2006,89.800003,16.1,11,67.300003,.15000001,.016553,8.4200001,5.1199999,6,9.75,2.5511706,472,50
2006,85.400002,20.6,4,193.3,.1,.0073640002,5.7800002,5.7800002,5,6,1.3532546,529.59998,51
2006,89,15.9,19.799999,95.900002,.11,.0090340003,0,0,6.5,0,1.7955656,1668.6,53
2006,81,16.200001,14.2,75.599998,.12,.005936,6.5,6.5,6,9,1.897962,600,54
2006,88.400002,14,14.9,102.5,.23,.017534001,6.75,2.7,6,7.9000001,1.8377998,1029,55
2006,90.199997,14.1,8.3000002,5.4000001,.07,.0058889999,0,0,4,0,1.9412706,1503.09,56
2007,80.800003,16.799999,9.5,91.400002,.2,.0042170002,3.27,4.29,4,6.5,2.5212088,483.20001,1
2007,83.800003,15.7,8.8000002,55.099998,.079999998,.0058610002,4.6300001,4.6300001,5.5999999,6.9679999,1.5576947,378,4
2007,81.199997,19.5,5.4000001,54.700001,.17,.006265,7.21,12.26,6,6.5,1.466206,670,5
2007,80.300003,18.9,16.700001,234.3,.12,.0066,9.8599997,9.8599997,7.25,8.8400002,2.8209867,434,6
2007,88.599998,16,8.6999998,46.5,.090000004,.0062239999,4.7199998,4.7199998,2.9000001,4.6300001,1.9059327,540,8
2007,88.199997,23.6,15.6,725.79999,.15000001,.014465,5,5,6,7.5,2.3543766,915,9
2007,86.400002,23,10.3,442.89999,.13,.0049879998,6.0700002,6.0700002,0,8.6999998,2.7308073,680,10
2007,84.900002,20.200001,5.9000001,337.89999,.059999999,.0088870004,0,0,6,5.5,2.4713185,378,12
2007,82.800003,16.200001,4.4000001,163.8,.13,.0081099998,5.77,5.77,4,6,1.9335555,527.84998,13
2007,87.699997,15.1,5.3000002,18.1,.18000001,.0075369999,7.8600001,7.8600001,5,7.5999999,1.8969496,1630.8,16
2007,85.599998,15,14.5,231.3,.14,.015781,3,3,6.25,7.3000002,2.3375125,966,17
2007,85.699997,16.200001,12,176.89999,.31,.011123,3.4000001,3.4000001,6,8.5,1.1896629,392,18
2007,89.5,13.6,10.5,53.5,.20999999,.01338,6.5500002,7.71,5,12,1.5614676,1760,19
2007,88.900002,16.200001,7,33.799999,.18000001,.013815,6.46,6.46,5.3000002,4,1.5629187,592,20
2007,80.300003,15,9.1000004,107,.19,.0077769998,6.1199999,6.1199999,6,7,2.6910021,760,21
2007,80.300003,13.4,5.5999999,103.4,.23,.0040099998,3.8699999,5.0599999,4,8,2.5577042,434,22
2007,89.300003,22.6,11.7,42.900002,.13,.011206,8.6700001,8.6700001,5,8.9300003,2.5545013,648,23
2007,87.5,20.200001,12.9,580,.059999999,.0080220001,4.8000002,4.8000002,5,7,1.6027999,637.5,24
2007,88.300003,17.799999,13.2,830.59998,.11,.0098630004,5.3000002,5.3000002,5,9.5,1.5321207,1534.4,25
2007,87.400002,16.5,19.5,177.10001,.22,.014657,4.0100002,4.0100002,6,0,1.8703219,927,26
2007,91,16,16.299999,65.199997,.15000001,.0094550001,8.0100002,8.0100002,6.5,9.8000002,2.1899936,2568,27
2007,78.800003,16.700001,6.6999998,62.599998,.19,.0071979999,4.8099999,4.8099999,7,5,1.9623946,378,28
2007,85.5,16.299999,10.7,85.599998,.16,.0096770003,5.6900001,5.6900001,4.2249999,6.25,2.0417252,1039.5,29
2007,90.400002,16.200001,13.5,6.6999998,.079999998,.0098069999,7.04,5.04,0,6.75,2.8910475,1475.5,30
2007,89.699997,18.1,7.8000002,22.9,.12,.01804,5.6100001,7.9200001,5.5,7.8099999,1.7934823,585,31
2007,83.800003,12.5,15.4,23,.050000001,.006114,0,0,6.5,0,2.2038968,1328.4,32
2007,90.400002,15.7,9.6999998,147,.13,.017186999,0,0,0,8.5,2.3441772,520,33
2007,86.699997,21.9,19.200001,1179.7,.090000004,.017376,6.3699999,6.3699999,7,9,2.1349795,1436.4,34
2007,82,18.299999,7.6999998,16.4,.059999999,.0064869998,5.1300001,5.1300001,5,7.5999999,1.9670174,1004.4,35
2007,84.199997,17.9,25.200001,411.39999,.079999998,.016685,8.46,8.46,4,7.5,2.4672449,722.5,36
2007,82.800003,19.9,3,185.60001,.20999999,.0084729996,8.1599998,8.1599998,4.5,6.9000001,1.898031,1217.52,37
2007,88.800003,20.5,6.4000001,9.1000004,.1,.016974,5.3499999,3.78,5,7,1.1529949,1723.17,38
2007,86.800003,16.6,14.1,281,.20999999,.014011,6.5500002,6.5500002,5.5,8.5,2.615617,810,39
2007,84.800003,15.9,7.0999999,52.799999,.14,.0078199999,5.4499998,.11,4.5,6,2.4821706,765.59998,40
2007,88.199997,17.1,14.3,39,.28,.0086829998,9.0100002,9.0100002,0,6.5999999,1.6935287,1566,41
2007,86.800003,17.200001,15.1,279.70001,.15000001,.015554,3.0699999,3.0699999,6,9.9899998,2.3157458,1078.4,42
2007,83.099998,21.4,15,1024.5,.11,.011536,9.1899996,4.73,7,9,2.261941,1566.4,44
2007,82.099998,16.1,4.0999999,146.7,.19,.007098,7.0599999,3.99,5,5,2.0338581,420,45
2007,88.800003,16.6,6.5,10.6,.12,.014561,0,0,4,0,1.6845526,722.5,46
2007,81.699997,16.200001,5.3000002,148.8,.17,.0081230002,0,0,7,6.5,2.0858424,700,47
2007,79.099998,16.6,4.6999998,91.199997,.15000001,.01873,0,0,6.25,0,2.4102025,561.59998,48
2007,90.300003,15.4,5.8000002,32,.13,.0059369998,5.3499999,5.3499999,4.75,5,1.5885583,2362.2,49
2007,90.199997,16.4,10.4,67.199997,.13,.016388999,8.4200001,5.1199999,6,8.5,2.5250163,520,50
2007,85.699997,21.700001,3.7,195.60001,.1,.0074880002,5.7800002,5.7800002,5,6,1.3297155,496,51
2007,89.300003,16.6,20.200001,97.199997,.12,.0086110001,0,0,6.5,0,1.7458721,1695.6,53
2007,81.5,16.9,13.3,75.699997,.11,.005872,6.5,6.5,6,9,1.8090367,600,54
2007,88.900002,14.3,14.3,103,.22,.017211,6.75,2.7,6,7.9000001,1.8221071,1029,55
2007,90.800003,14.1,7.9000001,5.5999999,.07,.005754,0,0,4,0,1.8523453,1623.5699,56
2008,81.5,21.9,9.8000002,92.199997,.19,.005262,3.29,4.3099999,4,6.5,2.4505918,483.20001,1
2008,83.900002,18.4,8.8000002,56.599998,.079999998,.007489,4.5900002,4.5900002,5.5999999,6.9679999,1.5420021,378,4
2008,81.800003,21.9,5.9000001,55.299999,.16,.007243,7.21,12.26,6,6.5,1.4714367,670,5
2008,80.5,21.200001,18.4,235.7,.13,.008134,9.8599997,9.8599997,7.25,8.8400002,2.4522088,434,6
2008,89.099998,18.200001,8,47.200001,.079999998,.0071330001,4.6799998,4.6799998,2.9000001,4.6300001,1.7385441,540,8
2008,88.400002,26.6,16.9,726.40002,.14,.01584,5,5,6,7.5,2.2392967,915,9
2008,87.300003,25.200001,12.2,448.39999,.11,.0066069998,6.0100002,6.0100002,0,8.6999998,2.4823399,840,10
2008,85.199997,23.1,6.4000001,342,.059999999,.010725,0,0,6,5.5,2.1783884,378,12
2008,83.5,19.299999,3.7,167.39999,.12,.0090180002,5.7199998,5.7199998,4,6,2.0041726,459,13
2008,88.099998,16.6,7.0999999,18.6,.18000001,.0081110001,7.8299999,7.8299999,6,7.5999999,1.8524871,1792.8,16
2008,86.099998,16.700001,16.6,232.2,.13,.017444,3,3,6.25,7.3000002,2.363667,885.59998,17
2008,86.099998,18.4,12.4,178,.28999999,.012323,3.4000001,3.4000001,6,8.5,1.1870475,392,18
2008,90.199997,15.8,10.6,53.799999,.2,.014173,6.5100002,7.6700001,5,12,1.5902375,1896,19
2008,89.400002,18.5,7,33.900002,.16,.014953,6.4000001,6.4000001,5.3000002,4,1.5446106,592,20
2008,81,17.6,8.6000004,108,.18000001,.0087350002,6.0599999,6.0599999,6,7,2.4765356,780,21
2008,81.099998,16.5,4.5999999,103.2,.2,.004805,4.1999998,4.9499998,4,8,2.4687788,434,22
2008,89.800003,25.4,12.3,43,.13,.012224,8.5799999,8.5799999,5,8.9300003,2.5100389,648,23
2008,87.800003,23.200001,12.6,583.5,.059999999,.0092369998,5.2800002,5.2800002,6,8.3000002,1.5217211,637.5,24
2008,88.699997,19,15.7,837.79999,.1,.011003,5.3000002,5.3000002,5,9.5,1.4510418,1534.4,25
2008,87.699997,18.1,18.799999,176.5,.2,.017189,4.3499999,4.3499999,6,4.9499998,1.8964763,927,26
2008,91.400002,18,16.1,65.599998,.15000001,.010781,7.9299998,7.9299998,6.5,9.8000002,2.0958376,2782,27
2008,79.599998,18.700001,5.3000002,62.799999,.19,.0080709998,4.7800002,4.7800002,7,5,1.9728563,378,28
2008,86.199997,19.6,11.2,86.300003,.15000001,.0111,5.6300001,5.6300001,4.2249999,6.25,1.9632617,1137.5,29
2008,90.699997,18.6,12.2,6.9000001,.059999999,.010671,6.9699998,4.9699998,0,6.75,2.8413541,1631.5,30
2008,89.800003,20.299999,8.3000002,23,.12,.018818,5.6500001,7.96,5.5,7.8099999,1.7673278,486,31
2008,83.699997,14.5,16.700001,23.5,.050000001,.0081449999,0,0,6.5,0,2.2614365,1436.4,32
2008,90.800003,17.200001,10.6,147.5,.13,.018397,0,0,0,8.5,2.3311,520,33
2008,87.300003,24.6,18.299999,1181.8,.090000004,.019164,6.3699999,6.3699999,7,9,2.1715958,1560.6,34
2008,82.599998,21.9,7.1999998,16.700001,.050000001,.0073520001,4.7199998,4.7199998,5,7.5999999,1.8990158,1128.6,35
2008,84.400002,20.799999,24.9,413.20001,.07,.017656,8.5100002,8.5100002,4,7.5,2.310318,722.5,36
