cofip_sub	cofip_nbr	gt80_output_lag	gt81_output_lag	gt82_output_lag	gt83_output_lag	gt84_output_lag	gt85_output_lag	gt86_output_lag	ft75_output_lag	sb00_output_lag	sb01_output_lag	sb02_output_lag	sb03_output_lag	sb04_output_lag	ne99_output_lag	ne02_output_lag	bh01_output_lag	bh02_output_lag	bh03_output_lag	bh04_output_lag	frng04_output_lag	frsg04_output_lag	PRI99_output_lag	PRI04_output_lag	CEDp87_output_lag	CEDp88_output_lag	CEDp89_output_lag	CEDp90_output_lag	CEDp91_output_lag	CEDc87_output_lag	CEDc88_output_lag	CEDc89_output_lag	CEDc90_output_lag	CEDc91_output_lag	CEDc92_output_lag	CEDc93_output_lag	CEDc94_output_lag	CEDc95_output_lag	CEDc96_output_lag	CEDpi88_output_lag	CEDpi89_output_lag	CEDpi90_output_lag	CEDpi91_output_lag	CEDpi92_output_lag	CEDpi93_output_lag	CEDpi94_output_lag	CEDpi95_output_lag	CEDpi96_output_lag	TF03_output_lag	TF04_output_lag	gt80_output_lead	gt81_output_lead	gt82_output_lead	gt83_output_lead	gt84_output_lead	gt85_output_lead	gt86_output_lead	ft75_output_lead	sb00_output_lead	sb01_output_lead	sb02_output_lead	sb03_output_lead	sb04_output_lead	ne99_output_lead	ne02_output_lead	bh01_output_lead	bh02_output_lead	bh03_output_lead	bh04_output_lead	frng04_output_lead	frsg04_output_lead	PRI99_output_lead	PRI04_output_lead	CEDp87_output_lead	CEDp88_output_lead	CEDp89_output_lead	CEDp90_output_lead	CEDp91_output_lead	CEDc87_output_lead	CEDc88_output_lead	CEDc89_output_lead	CEDc90_output_lead	CEDc91_output_lead	CEDc92_output_lead	CEDc93_output_lead	CEDc94_output_lead	CEDc95_output_lead	CEDc96_output_lead	CEDpi88_output_lead	CEDpi89_output_lead	CEDpi90_output_lead	CEDpi91_output_lead	CEDpi92_output_lead	CEDpi93_output_lead	CEDpi94_output_lead	CEDpi95_output_lead	CEDpi96_output_lead	TF03_output_lead	TF04_output_lead	outofsample_output_lead
1041	1041	0.446901603	0.382825822	0.373978285	0.321180952	0.283441249	0.285459881	0.286436179	0.402716481	0.201890922	0.250978171	0.154668816	0.124957091	0.081969561	0.179904189	0.154668816	0.250978171	0.154668816	0.124957091	0.081969561	0.081969561	0.081969561	0.179904189	0.081969561	0.251245154	0.257127388	0.256724238	0.254475376	0.213398563	0.251245154	0.257127388	0.256724238	0.254475376	0.213398563	0.251102227	0.225278792	0.268600837	0.213730946	0.230819847	0.257127388	0.256724238	0.254475376	0.213398563	0.251102227	0.225278792	0.268600837	0.213730946	0.230819847	0.124957091	0.081969561	0.285459881	0.286436179	0.251245154	0.257127388	0.256724238	0.254475376	0.213398563	0.446901603	0.113914096	0.087788707	0.158522303	0.226253805	0.212730749	0.081969561	0.158522303	0.087788707	0.158522303	0.226253805	0.212730749	0.212730749	0.212730749	0.081969561	0.212730749	0.251102227	0.225278792	0.268600837	0.213730946	0.230819847	0.251102227	0.225278792	0.268600837	0.213730946	0.230819847	0.232716658	0.206962266	0.179904189	0.201890922	0.250978171	0.225278792	0.268600837	0.213730946	0.230819847	0.232716658	0.206962266	0.179904189	0.201890922	0.250978171	0.226253805	0.212730749	0.237140041
1043	1043	0.470411793	0.400217417	0.384142619	0.337951627	0.3129572	0.268632004	0.256232655	0.377935204	0.130879373	0.183566468	0.156268675	0.15213283	0.126305674	0.163921308	0.156268675	0.183566468	0.156268675	0.15213283	0.126305674	0.126305674	0.126305674	0.163921308	0.126305674	0.23813712	0.209019946	0.168949486	0.164163859	0.146982979	0.23813712	0.209019946	0.168949486	0.164163859	0.146982979	0.163233095	0.179585135	0.219218961	0.227371541	0.22192883	0.209019946	0.168949486	0.164163859	0.146982979	0.163233095	0.179585135	0.219218961	0.227371541	0.22192883	0.15213283	0.126305674	0.268632004	0.256232655	0.23813712	0.209019946	0.168949486	0.164163859	0.146982979	0.470411793	0.167725711	0.106587908	0.108921862	0.127207549	0.122245174	0.126305674	0.108921862	0.106587908	0.108921862	0.127207549	0.122245174	0.122245174	0.122245174	0.126305674	0.122245174	0.163233095	0.179585135	0.219218961	0.227371541	0.22192883	0.163233095	0.179585135	0.219218961	0.227371541	0.22192883	0.212607337	0.187675069	0.163921308	0.130879373	0.183566468	0.179585135	0.219218961	0.227371541	0.22192883	0.212607337	0.187675069	0.163921308	0.130879373	0.183566468	0.127207549	0.122245174	0.137220677
1045	1045	0.353976342	0.348928421	0.394786282	0.390988281	0.427310057	0.397468691	0.350087077	0.41746064	0.183159864	0.196967089	0.210755041	0.213393783	0.217276651	0.17438416	0.210755041	0.196967089	0.210755041	0.213393783	0.217276651	0.217276651	0.217276651	0.17438416	0.217276651	0.306906807	0.277527013	0.196544731	0.160116395	0.192428715	0.306906807	0.277527013	0.196544731	0.160116395	0.192428715	0.194939336	0.164366783	0.13489253	0.136251279	0.094278477	0.277527013	0.196544731	0.160116395	0.192428715	0.194939336	0.164366783	0.13489253	0.136251279	0.094278477	0.213393783	0.217276651	0.397468691	0.350087077	0.306906807	0.277527013	0.196544731	0.160116395	0.192428715	0.353976342	0.259538315	0.278618206	0.262874011	0.294777042	0.322686075	0.217276651	0.262874011	0.278618206	0.262874011	0.294777042	0.322686075	0.322686075	0.322686075	0.217276651	0.322686075	0.194939336	0.164366783	0.13489253	0.136251279	0.094278477	0.194939336	0.164366783	0.13489253	0.136251279	0.094278477	0.102999207	0.152723128	0.17438416	0.183159864	0.196967089	0.164366783	0.13489253	0.136251279	0.094278477	0.102999207	0.152723128	0.17438416	0.183159864	0.196967089	0.294777042	0.322686075	0.281382196
1047	1047	0.321718721	0.341985929	0.404591339	0.388378751	0.357422976	0.304851931	0.274657885	0.44435574	0.160277773	0.222829564	0.231661729	0.248898701	0.21964679	0.132718234	0.231661729	0.222829564	0.231661729	0.248898701	0.21964679	0.21964679	0.21964679	0.132718234	0.21964679	0.217628998	0.227302975	0.200602674	0.192670553	0.144608827	0.217628998	0.227302975	0.200602674	0.192670553	0.144608827	0.175555564	0.177419479	0.228983332	0.202113529	0.171692823	0.227302975	0.200602674	0.192670553	0.144608827	0.175555564	0.177419479	0.228983332	0.202113529	0.171692823	0.248898701	0.21964679	0.304851931	0.274657885	0.217628998	0.227302975	0.200602674	0.192670553	0.144608827	0.321718721	0.194356629	0.160935091	0.117397805	0.111238646	0.083729253	0.21964679	0.117397805	0.160935091	0.117397805	0.111238646	0.083729253	0.083729253	0.083729253	0.21964679	0.083729253	0.175555564	0.177419479	0.228983332	0.202113529	0.171692823	0.175555564	0.177419479	0.228983332	0.202113529	0.171692823	0.168813913	0.164859117	0.132718234	0.160277773	0.222829564	0.177419479	0.228983332	0.202113529	0.171692823	0.168813913	0.164859117	0.132718234	0.160277773	0.222829564	0.111238646	0.083729253	0.110247603
1049	1049	0.481384764	0.414524507	0.376198242	0.310716285	0.317061791	0.298699743	0.262860464	0.445513281	0.173358696	0.202762606	0.22407567	0.225485777	0.190436432	0.181348448	0.22407567	0.202762606	0.22407567	0.225485777	0.190436432	0.190436432	0.190436432	0.181348448	0.190436432	0.251798196	0.232095588	0.186948143	0.185077944	0.191083105	0.251798196	0.232095588	0.186948143	0.185077944	0.191083105	0.210576686	0.194471928	0.199970933	0.190323367	0.169908541	0.232095588	0.186948143	0.185077944	0.191083105	0.210576686	0.194471928	0.199970933	0.190323367	0.169908541	0.225485777	0.190436432	0.298699743	0.262860464	0.251798196	0.232095588	0.186948143	0.185077944	0.191083105	0.481384764	0.17763404	0.155558671	0.101967652	0.093342254	0.084751556	0.190436432	0.101967652	0.155558671	0.101967652	0.093342254	0.084751556	0.084751556	0.084751556	0.190436432	0.084751556	0.210576686	0.194471928	0.199970933	0.190323367	0.169908541	0.210576686	0.194471928	0.199970933	0.190323367	0.169908541	0.149847963	0.16319432	0.181348448	0.173358696	0.202762606	0.194471928	0.199970933	0.190323367	0.169908541	0.149847963	0.16319432	0.181348448	0.173358696	0.202762606	0.093342254	0.084751556	0.119509804
1051	1051	0.41253303	0.363015908	0.343897446	0.302486601	0.31877964	0.308036569	0.296177812	0.463719509	0.227186414	0.274759232	0.248557727	0.209400438	0.18810455	0.175444325	0.248557727	0.274759232	0.248557727	0.209400438	0.18810455	0.18810455	0.18810455	0.175444325	0.18810455	0.294155115	0.288060396	0.268450208	0.247142374	0.235996034	0.294155115	0.288060396	0.268450208	0.247142374	0.235996034	0.229798322	0.219139918	0.205339755	0.183786636	0.165780832	0.288060396	0.268450208	0.247142374	0.235996034	0.229798322	0.219139918	0.205339755	0.183786636	0.165780832	0.209400438	0.18810455	0.308036569	0.296177812	0.294155115	0.288060396	0.268450208	0.247142374	0.235996034	0.41253303	0.116988909	0.051283396	0.037785026	0.05049195	0.041875545	0.18810455	0.037785026	0.051283396	0.037785026	0.05049195	0.041875545	0.041875545	0.041875545	0.18810455	0.041875545	0.229798322	0.219139918	0.205339755	0.183786636	0.165780832	0.229798322	0.219139918	0.205339755	0.183786636	0.165780832	0.170681054	0.197083553	0.175444325	0.227186414	0.274759232	0.219139918	0.205339755	0.183786636	0.165780832	0.170681054	0.197083553	0.175444325	0.227186414	0.274759232	0.05049195	0.041875545	0.063350351
1053	1053	0.495060084	0.444877461	0.413893959	0.388867637	0.326461907	0.265719607	0.233702886	0.448100121	0.166440305	0.177449656	0.154663869	0.152482886	0.174092884	0.134459473	0.154663869	0.177449656	0.154663869	0.152482886	0.174092884	0.174092884	0.174092884	0.134459473	0.174092884	0.226430098	0.187650762	0.176180433	0.1660142	0.178580018	0.226430098	0.187650762	0.176180433	0.1660142	0.178580018	0.232102724	0.224099618	0.220323394	0.20274376	0.171521527	0.187650762	0.176180433	0.1660142	0.178580018	0.232102724	0.224099618	0.220323394	0.20274376	0.171521527	0.152482886	0.174092884	0.265719607	0.233702886	0.226430098	0.187650762	0.176180433	0.1660142	0.178580018	0.495060084	0.151781844	0.163970939	0.182726346	0.194659265	0.119099694	0.174092884	0.182726346	0.163970939	0.182726346	0.194659265	0.119099694	0.119099694	0.119099694	0.174092884	0.119099694	0.232102724	0.224099618	0.220323394	0.20274376	0.171521527	0.232102724	0.224099618	0.220323394	0.20274376	0.171521527	0.112676925	0.124816028	0.134459473	0.166440305	0.177449656	0.224099618	0.220323394	0.20274376	0.171521527	0.112676925	0.124816028	0.134459473	0.166440305	0.177449656	0.194659265	0.119099694	0.145074564
1055	1055	0.463729548	0.460418658	0.365464893	0.323866152	0.280380259	0.222905862	0.14402589	0.37213178	0.067658884	0.129347145	0.132393761	0.140363415	0.136207257	0.074399637	0.132393761	0.129347145	0.132393761	0.140363415	0.136207257	0.136207257	0.136207257	0.074399637	0.136207257	0.200891634	0.182685955	0.128845677	0.122533036	0.112399244	0.200891634	0.182685955	0.128845677	0.122533036	0.112399244	0.113425343	0.088337345	0.15293325	0.171194566	0.142930912	0.182685955	0.128845677	0.122533036	0.112399244	0.113425343	0.088337345	0.15293325	0.171194566	0.142930912	0.140363415	0.136207257	0.222905862	0.14402589	0.200891634	0.182685955	0.128845677	0.122533036	0.112399244	0.463729548	0.14285326	0.13876213	0.148351374	0.147020318	0.148996555	0.136207257	0.148351374	0.13876213	0.148351374	0.147020318	0.148996555	0.148996555	0.148996555	0.136207257	0.148996555	0.113425343	0.088337345	0.15293325	0.171194566	0.142930912	0.113425343	0.088337345	0.15293325	0.171194566	0.142930912	0.087524996	0.102788576	0.074399637	0.067658884	0.129347145	0.088337345	0.15293325	0.171194566	0.142930912	0.087524996	0.102788576	0.074399637	0.067658884	0.129347145	0.147020318	0.148996555	0.160235371
1057	1057	0.466862497	0.401837927	0.403668487	0.41931139	0.363300689	0.327671378	0.309722459	0.446727836	0.036244992	0.060221757	0.062212749	0.130042486	0.084016722	0.012804281	0.062212749	0.060221757	0.062212749	0.130042486	0.084016722	0.084016722	0.084016722	0.012804281	0.084016722	0.234199411	0.164808531	0.190338578	0.12233552	0.110631329	0.234199411	0.164808531	0.190338578	0.12233552	0.110631329	0.16828411	0.138524459	0.108669963	0.097203097	0.090407664	0.164808531	0.190338578	0.12233552	0.110631329	0.16828411	0.138524459	0.108669963	0.097203097	0.090407664	0.130042486	0.084016722	0.327671378	0.309722459	0.234199411	0.164808531	0.190338578	0.12233552	0.110631329	0.466862497	0.124096304	0.11897805	0.122095576	0.111430429	0.112249738	0.084016722	0.122095576	0.11897805	0.122095576	0.111430429	0.112249738	0.112249738	0.112249738	0.084016722	0.112249738	0.16828411	0.138524459	0.108669963	0.097203097	0.090407664	0.16828411	0.138524459	0.108669963	0.097203097	0.090407664	0.054243132	0.007141723	0.012804281	0.036244992	0.060221757	0.138524459	0.108669963	0.097203097	0.090407664	0.054243132	0.007141723	0.012804281	0.036244992	0.060221757	0.111430429	0.112249738	0.087544654
1059	1059	0.428162151	0.422210379	0.411788027	0.385974196	0.331713653	0.282085155	0.226608456	0.407136958	0.151067746	0.268046145	0.291188943	0.261581538	0.222800038	0.158841773	0.291188943	0.268046145	0.291188943	0.261581538	0.222800038	0.222800038	0.222800038	0.158841773	0.222800038	0.216726651	0.16755356	0.143819106	0.124821578	0.139191119	0.216726651	0.16755356	0.143819106	0.124821578	0.139191119	0.148249934	0.134683081	0.146646679	0.142116565	0.118232386	0.16755356	0.143819106	0.124821578	0.139191119	0.148249934	0.134683081	0.146646679	0.142116565	0.118232386	0.261581538	0.222800038	0.282085155	0.226608456	0.216726651	0.16755356	0.143819106	0.124821578	0.139191119	0.428162151	0.211871193	0.123382373	0.104564076	0.126046714	0.115122713	0.222800038	0.104564076	0.123382373	0.104564076	0.126046714	0.115122713	0.115122713	0.115122713	0.222800038	0.115122713	0.148249934	0.134683081	0.146646679	0.142116565	0.118232386	0.148249934	0.134683081	0.146646679	0.142116565	0.118232386	0.094831618	0.1327961	0.158841773	0.151067746	0.268046145	0.134683081	0.146646679	0.142116565	0.118232386	0.094831618	0.1327961	0.158841773	0.151067746	0.268046145	0.126046714	0.115122713	0.179377568
1061	1061	0.496273091	0.452060613	0.407911712	0.37012983	0.336694765	0.322085381	0.301042603	0.316112747	0.181165	0.241529014	0.277075105	0.211902697	0.163783027	0.200521789	0.277075105	0.241529014	0.277075105	0.211902697	0.163783027	0.163783027	0.163783027	0.200521789	0.163783027	0.269355733	0.220474042	0.179162775	0.161982785	0.117585152	0.269355733	0.220474042	0.179162775	0.161982785	0.117585152	0.161244806	0.161043892	0.160284315	0.149525993	0.176506094	0.220474042	0.179162775	0.161982785	0.117585152	0.161244806	0.161043892	0.160284315	0.149525993	0.176506094	0.211902697	0.163783027	0.322085381	0.301042603	0.269355733	0.220474042	0.179162775	0.161982785	0.117585152	0.496273091	0.216651049	0.172704246	0.108124101	0.14867527	0.170713869	0.163783027	0.108124101	0.172704246	0.108124101	0.14867527	0.170713869	0.170713869	0.170713869	0.163783027	0.170713869	0.161244806	0.161043892	0.160284315	0.149525993	0.176506094	0.161244806	0.161043892	0.160284315	0.149525993	0.176506094	0.133372769	0.155660492	0.200521789	0.181165	0.241529014	0.161043892	0.160284315	0.149525993	0.176506094	0.133372769	0.155660492	0.200521789	0.181165	0.241529014	0.14867527	0.170713869	0.118550186
1063	1063	0.539152043	0.458367036	0.47282275	0.432937073	0.405892047	0.274305141	0.426068017	0.581144632	0.152736454	0.20070679	0.202975717	0.270158283	0.24648697	0.162141789	0.202975717	0.20070679	0.202975717	0.270158283	0.24648697	0.24648697	0.24648697	0.162141789	0.24648697	0.325313504	0.237621979	0.160457646	0.208417577	0.0875657	0.325313504	0.237621979	0.160457646	0.208417577	0.0875657	0.139145862	0.18912981	0.205924239	0.18954692	0.195269157	0.237621979	0.160457646	0.208417577	0.0875657	0.139145862	0.18912981	0.205924239	0.18954692	0.195269157	0.270158283	0.24648697	0.274305141	0.426068017	0.325313504	0.237621979	0.160457646	0.208417577	0.0875657	0.539152043	0.218526653	0.185819997	0.133851277	0.077841027	0.063794269	0.24648697	0.133851277	0.185819997	0.133851277	0.077841027	0.063794269	0.063794269	0.063794269	0.24648697	0.063794269	0.139145862	0.18912981	0.205924239	0.18954692	0.195269157	0.139145862	0.18912981	0.205924239	0.18954692	0.195269157	0.193239401	0.149355111	0.162141789	0.152736454	0.20070679	0.18912981	0.205924239	0.18954692	0.195269157	0.193239401	0.149355111	0.162141789	0.152736454	0.20070679	0.077841027	0.063794269	0.072666288
1065	1065	0.529786355	0.407958068	0.366714222	0.271769535	0.284762957	0.288385925	0.294810846	0.391463596	0.183606225	0.257457655	0.276659491	0.255489729	0.206872253	0.183204949	0.276659491	0.257457655	0.276659491	0.255489729	0.206872253	0.206872253	0.206872253	0.183204949	0.206872253	0.282806111	0.269204578	0.242879705	0.244021433	0.215005819	0.282806111	0.269204578	0.242879705	0.244021433	0.215005819	0.233230812	0.234308361	0.249526589	0.181578821	0.172475925	0.269204578	0.242879705	0.244021433	0.215005819	0.233230812	0.234308361	0.249526589	0.181578821	0.172475925	0.255489729	0.206872253	0.288385925	0.294810846	0.282806111	0.269204578	0.242879705	0.244021433	0.215005819	0.529786355	0.2506546	0.218463041	0.190108334	0.129738432	0.093086778	0.206872253	0.190108334	0.218463041	0.190108334	0.129738432	0.093086778	0.093086778	0.093086778	0.206872253	0.093086778	0.233230812	0.234308361	0.249526589	0.181578821	0.172475925	0.233230812	0.234308361	0.249526589	0.181578821	0.172475925	0.147726624	0.167596412	0.183204949	0.183606225	0.257457655	0.234308361	0.249526589	0.181578821	0.172475925	0.147726624	0.167596412	0.183204949	0.183606225	0.257457655	0.129738432	0.093086778	0.073268263
1067	1067	0.518570705	0.433655126	0.369555811	0.370419585	0.329606256	0.278326874	0.283265372	0.46535836	0.155921706	0.176332669	0.208773912	0.226482702	0.203680873	0.179058963	0.208773912	0.176332669	0.208773912	0.226482702	0.203680873	0.203680873	0.203680873	0.179058963	0.203680873	0.278637567	0.271436958	0.209335071	0.191190452	0.15040194	0.278637567	0.271436958	0.209335071	0.191190452	0.15040194	0.189036899	0.177994956	0.208497092	0.205303667	0.232187172	0.271436958	0.209335071	0.191190452	0.15040194	0.189036899	0.177994956	0.208497092	0.205303667	0.232187172	0.226482702	0.203680873	0.278326874	0.283265372	0.278637567	0.271436958	0.209335071	0.191190452	0.15040194	0.518570705	0.248317858	0.233624023	0.17218045	0.170069676	0.124958132	0.203680873	0.17218045	0.233624023	0.17218045	0.170069676	0.124958132	0.124958132	0.124958132	0.203680873	0.124958132	0.189036899	0.177994956	0.208497092	0.205303667	0.232187172	0.189036899	0.177994956	0.208497092	0.205303667	0.232187172	0.197178035	0.130167116	0.179058963	0.155921706	0.176332669	0.177994956	0.208497092	0.205303667	0.232187172	0.197178035	0.130167116	0.179058963	0.155921706	0.176332669	0.170069676	0.124958132	0.074200957
1069	1069	0.482187544	0.395306803	0.389334852	0.345372074	0.340233436	0.265247114	0.238196993	0.491404121	0.13181312	0.189152072	0.214666733	0.196307069	0.212259024	0.119716445	0.214666733	0.189152072	0.214666733	0.196307069	0.212259024	0.212259024	0.212259024	0.119716445	0.212259024	0.226476413	0.22208284	0.202916575	0.189179912	0.188887936	0.226476413	0.22208284	0.202916575	0.189179912	0.188887936	0.218974762	0.185942985	0.193174796	0.183499686	0.152277791	0.22208284	0.202916575	0.189179912	0.188887936	0.218974762	0.185942985	0.193174796	0.183499686	0.152277791	0.196307069	0.212259024	0.265247114	0.238196993	0.226476413	0.22208284	0.202916575	0.189179912	0.188887936	0.482187544	0.203410931	0.172557465	0.141599844	0.127283188	0.098519454	0.212259024	0.141599844	0.172557465	0.141599844	0.127283188	0.098519454	0.098519454	0.098519454	0.212259024	0.098519454	0.218974762	0.185942985	0.193174796	0.183499686	0.152277791	0.218974762	0.185942985	0.193174796	0.183499686	0.152277791	0.093361807	0.134596678	0.119716445	0.13181312	0.189152072	0.185942985	0.193174796	0.183499686	0.152277791	0.093361807	0.134596678	0.119716445	0.13181312	0.189152072	0.127283188	0.098519454	0.110841022
1071	1071	0.501551309	0.475845934	0.396067328	0.255820397	0.178002068	0.134033039	-0.010761385	0.581030624	0.211775087	0.164496532	0.152351336	0.129516449	0.085617181	0.181487525	0.152351336	0.164496532	0.152351336	0.129516449	0.085617181	0.085617181	0.085617181	0.181487525	0.085617181	-0.004398376	0.080508809	0.02309673	0.036091684	0.117640365	-0.004398376	0.080508809	0.02309673	0.036091684	0.117640365	0.157954696	0.138014173	0.189304685	0.164500373	0.160723074	0.080508809	0.02309673	0.036091684	0.117640365	0.157954696	0.138014173	0.189304685	0.164500373	0.160723074	0.129516449	0.085617181	0.134033039	-0.010761385	-0.004398376	0.080508809	0.02309673	0.036091684	0.117640365	0.501551309	0.072862532	0.101460077	0.093971509	0.111168441	0.120974595	0.085617181	0.093971509	0.101460077	0.093971509	0.111168441	0.120974595	0.120974595	0.120974595	0.085617181	0.120974595	0.157954696	0.138014173	0.189304685	0.164500373	0.160723074	0.157954696	0.138014173	0.189304685	0.164500373	0.160723074	0.123491982	0.1192569	0.181487525	0.211775087	0.164496532	0.138014173	0.189304685	0.164500373	0.160723074	0.123491982	0.1192569	0.181487525	0.211775087	0.164496532	0.111168441	0.120974595	0.135933395
